time (seconds),Sweep 0_Clamp Current (pA),Sweep 1_Clamp Current (pA),Sweep 2_Clamp Current (pA),Sweep 3_Clamp Current (pA),Sweep 4_Clamp Current (pA),Sweep 5_Clamp Current (pA),Sweep 6_Clamp Current (pA),Sweep 7_Clamp Current (pA),Sweep 8_Clamp Current (pA)
0.9880000000000001,-405.8837890625,-300.29296875,-204.4677734375,-96.435546875,7.9345703125,106.201171875,203.2470703125,309.4482421875,408.3251953125
0.9882000000000001,-405.8837890625,-306.396484375,-205.078125,-94.6044921875,4.2724609375,108.642578125,208.740234375,308.837890625,407.1044921875
0.9884000000000001,-400.390625,-305.17578125,-203.2470703125,-94.6044921875,1.220703125,109.2529296875,211.181640625,308.2275390625,407.1044921875
0.9886,-407.1044921875,-304.5654296875,-202.0263671875,-95.8251953125,4.8828125,103.1494140625,210.5712890625,306.396484375,405.8837890625
0.9888,-403.4423828125,-302.1240234375,-198.3642578125,-98.876953125,8.544921875,109.2529296875,209.9609375,306.396484375,407.1044921875
0.9890000000000001,-404.6630859375,-303.3447265625,-195.3125,-101.318359375,6.103515625,101.9287109375,203.2470703125,308.2275390625,408.3251953125
0.9892000000000001,-401.611328125,-298.4619140625,-195.9228515625,-102.5390625,1.220703125,109.86328125,211.181640625,313.1103515625,405.8837890625
0.9894000000000001,-408.935546875,-303.3447265625,-199.5849609375,-101.318359375,0.0,101.9287109375,205.6884765625,314.94140625,410.15625
0.9896,-400.390625,-303.3447265625,-203.2470703125,-100.7080078125,0.6103515625,108.642578125,203.857421875,310.05859375,409.5458984375
0.9898,-402.2216796875,-297.2412109375,-202.0263671875,-101.9287109375,4.8828125,109.86328125,211.7919921875,304.5654296875,415.0390625
0.9900000000000001,-408.935546875,-302.734375,-198.974609375,-100.09765625,7.32421875,104.3701171875,209.9609375,303.3447265625,417.48046875
0.9902000000000001,-404.052734375,-301.513671875,-199.5849609375,-101.9287109375,9.765625,103.759765625,205.078125,304.5654296875,415.0390625
0.9904000000000001,-401.611328125,-303.955078125,-202.0263671875,-101.318359375,9.765625,109.2529296875,209.3505859375,311.279296875,408.935546875
0.9906,-406.494140625,-299.6826171875,-202.0263671875,-98.2666015625,7.32421875,110.4736328125,205.6884765625,307.0068359375,405.2734375
0.9908,-407.1044921875,-307.0068359375,-199.5849609375,-97.0458984375,6.103515625,103.1494140625,205.078125,313.1103515625,413.818359375
0.991,-402.83203125,-299.6826171875,-197.1435546875,-94.6044921875,3.0517578125,103.759765625,211.181640625,311.279296875,414.4287109375
0.9912000000000001,-400.390625,-300.29296875,-200.8056640625,-93.994140625,4.2724609375,103.759765625,205.078125,306.396484375,407.71484375
0.9914000000000001,-401.611328125,-305.17578125,-203.2470703125,-98.2666015625,2.44140625,109.86328125,205.078125,310.05859375,406.494140625
0.9916,-404.052734375,-303.3447265625,-198.3642578125,-103.1494140625,1.8310546875,111.6943359375,208.740234375,309.4482421875,408.935546875
0.9918,-406.494140625,-296.630859375,-198.974609375,-98.876953125,4.2724609375,109.86328125,213.0126953125,306.396484375,415.0390625
0.992,-406.494140625,-297.8515625,-202.0263671875,-97.0458984375,1.8310546875,106.201171875,208.740234375,307.6171875,410.7666015625
0.9922000000000001,-404.6630859375,-303.3447265625,-197.75390625,-101.318359375,7.32421875,102.5390625,204.4677734375,312.5,415.0390625
0.9924000000000001,-401.611328125,-303.955078125,-197.1435546875,-101.318359375,6.7138671875,101.318359375,202.63671875,307.0068359375,407.71484375
0.9926,-400.390625,-300.9033203125,-202.0263671875,-97.65625,9.1552734375,101.9287109375,206.298828125,310.6689453125,410.7666015625
0.9928,-402.83203125,-297.8515625,-189.208984375,-99.4873046875,3.0517578125,103.1494140625,209.3505859375,313.720703125,411.9873046875
0.993,-400.390625,-297.2412109375,-198.974609375,-104.3701171875,0.6103515625,100.7080078125,211.181640625,307.0068359375,410.15625
0.9932000000000001,-401.611328125,-300.9033203125,-200.8056640625,-97.65625,2.44140625,100.7080078125,211.181640625,305.7861328125,411.376953125
0.9934000000000001,-401.611328125,-305.17578125,-197.1435546875,-94.6044921875,6.7138671875,101.318359375,209.9609375,311.279296875,416.259765625
0.9936,-401.611328125,-305.7861328125,-195.3125,-101.318359375,10.986328125,101.9287109375,206.9091796875,313.1103515625,411.376953125
0.9938,-398.5595703125,-305.7861328125,-197.75390625,-95.21484375,7.9345703125,103.1494140625,205.078125,310.05859375,407.71484375
0.994,-399.169921875,-304.5654296875,-203.2470703125,-100.7080078125,7.9345703125,103.759765625,205.078125,305.7861328125,411.9873046875
0.9942000000000001,-400.390625,-301.513671875,-201.416015625,-95.21484375,6.7138671875,105.5908203125,203.857421875,307.0068359375,415.6494140625
0.9944000000000001,-401.0009765625,-302.734375,-196.533203125,-101.9287109375,0.6103515625,108.642578125,202.63671875,309.4482421875,416.259765625
0.9946,-403.4423828125,-300.29296875,-194.7021484375,-95.8251953125,1.8310546875,109.86328125,202.0263671875,310.05859375,412.59765625
0.9948,-406.494140625,-298.4619140625,-196.533203125,-98.2666015625,6.103515625,105.5908203125,202.0263671875,313.1103515625,408.935546875
0.995,-407.1044921875,-298.4619140625,-200.8056640625,-102.5390625,4.8828125,101.318359375,202.63671875,311.279296875,406.494140625
0.9952000000000001,-408.935546875,-300.9033203125,-204.4677734375,-97.65625,0.0,102.5390625,204.4677734375,313.1103515625,405.8837890625
0.9954000000000001,-408.935546875,-303.3447265625,-203.857421875,-95.8251953125,7.32421875,103.759765625,206.9091796875,313.720703125,407.1044921875
0.9956,-403.4423828125,-303.955078125,-202.63671875,-101.9287109375,4.2724609375,103.1494140625,208.740234375,312.5,408.935546875
0.9958,-404.6630859375,-306.396484375,-200.1953125,-102.5390625,5.4931640625,106.8115234375,210.5712890625,314.94140625,411.9873046875
0.996,-401.611328125,-304.5654296875,-199.5849609375,-97.0458984375,3.662109375,105.5908203125,211.181640625,313.720703125,412.59765625
0.9962000000000001,-403.4423828125,-299.072265625,-196.533203125,-93.994140625,8.544921875,108.0322265625,207.51953125,315.5517578125,411.9873046875
0.9964000000000001,-404.052734375,-295.41015625,-197.1435546875,-98.2666015625,1.220703125,104.98046875,203.857421875,311.8896484375,411.376953125
0.9966,-404.6630859375,-299.6826171875,-195.9228515625,-100.7080078125,1.8310546875,103.759765625,202.63671875,311.279296875,409.5458984375
0.9968,-396.728515625,-300.29296875,-198.3642578125,-100.7080078125,7.9345703125,104.98046875,208.740234375,309.4482421875,408.935546875
0.997,-407.1044921875,-297.8515625,-199.5849609375,-96.435546875,2.44140625,108.642578125,209.9609375,305.7861328125,408.3251953125
0.9972000000000001,-398.5595703125,-303.3447265625,-202.63671875,-93.994140625,-1.220703125,101.318359375,203.857421875,305.17578125,407.1044921875
0.9974000000000001,-407.71484375,-299.072265625,-203.857421875,-95.21484375,4.2724609375,110.4736328125,211.7919921875,308.2275390625,408.935546875
0.9976,-399.7802734375,-304.5654296875,-205.078125,-98.2666015625,7.32421875,103.1494140625,205.078125,313.720703125,413.818359375
0.9978,-402.83203125,-303.3447265625,-202.0263671875,-101.318359375,5.4931640625,108.0322265625,208.740234375,314.94140625,416.259765625
0.998,-407.1044921875,-298.4619140625,-195.3125,-103.1494140625,2.44140625,104.98046875,213.0126953125,311.279296875,415.6494140625
0.9982000000000001,-400.390625,-299.6826171875,-194.7021484375,-103.1494140625,0.0,101.318359375,206.298828125,306.396484375,410.7666015625
0.9984000000000001,-399.7802734375,-304.5654296875,-198.974609375,-103.759765625,1.8310546875,108.0322265625,206.9091796875,305.17578125,406.494140625
0.9986,-405.2734375,-298.4619140625,-198.3642578125,-103.759765625,6.103515625,108.0322265625,213.0126953125,307.6171875,411.376953125
0.9988,-407.1044921875,-304.5654296875,-192.87109375,-103.1494140625,7.32421875,102.5390625,204.4677734375,310.05859375,416.259765625
0.999,-402.2216796875,-302.1240234375,-200.1953125,-102.5390625,6.103515625,105.5908203125,213.0126953125,308.2275390625,410.15625
0.9992000000000001,-398.5595703125,-299.6826171875,-195.3125,-100.7080078125,2.44140625,109.2529296875,206.298828125,305.7861328125,410.15625
0.9994000000000001,-401.0009765625,-306.396484375,-200.1953125,-98.2666015625,0.6103515625,106.8115234375,205.078125,311.279296875,416.8701171875
0.9996,-406.494140625,-299.072265625,-202.63671875,-94.6044921875,-2.44140625,101.318359375,211.181640625,313.1103515625,411.9873046875
0.9998,-408.3251953125,-302.734375,-196.533203125,-93.994140625,-1.8310546875,103.1494140625,206.298828125,307.6171875,407.71484375
1.0,-407.1044921875,-303.3447265625,-195.9228515625,-97.65625,-3.0517578125,108.0322265625,202.63671875,307.6171875,410.7666015625
1.0002,-404.052734375,-295.41015625,-200.8056640625,-103.759765625,-1.220703125,109.2529296875,207.51953125,308.2275390625,415.6494140625
1.0004,-402.83203125,-300.29296875,-195.3125,-102.5390625,-1.8310546875,108.642578125,210.5712890625,309.4482421875,408.3251953125
1.0006000000000002,-401.0009765625,-302.1240234375,-203.857421875,-101.318359375,-1.220703125,106.8115234375,200.1953125,305.7861328125,414.4287109375
1.0008000000000001,-401.611328125,-300.29296875,-199.5849609375,-94.6044921875,3.0517578125,101.318359375,203.857421875,313.720703125,411.9873046875
1.0010000000000001,-399.169921875,-294.7998046875,-197.75390625,-100.09765625,1.220703125,100.7080078125,207.51953125,308.837890625,408.3251953125
1.0012,-399.7802734375,-300.29296875,-203.857421875,-99.4873046875,6.7138671875,101.318359375,213.0126953125,305.7861328125,413.818359375
1.0014,-401.611328125,-305.17578125,-199.5849609375,-90.33203125,6.7138671875,104.3701171875,208.740234375,311.279296875,408.3251953125
1.0016,-402.83203125,-306.396484375,-193.4814453125,-93.3837890625,9.1552734375,105.5908203125,203.857421875,310.6689453125,409.5458984375
1.0018,-404.6630859375,-306.396484375,-197.75390625,-97.0458984375,4.2724609375,104.98046875,202.0263671875,305.7861328125,416.8701171875
1.002,-407.1044921875,-301.513671875,-203.857421875,-98.2666015625,0.6103515625,103.1494140625,203.2470703125,306.396484375,411.376953125
1.0022,-407.1044921875,-301.513671875,-203.857421875,-96.435546875,1.8310546875,100.09765625,206.9091796875,311.8896484375,407.71484375
1.0024,-405.8837890625,-295.41015625,-197.1435546875,-101.318359375,6.103515625,100.09765625,209.9609375,314.3310546875,411.9873046875
1.0026000000000002,-402.2216796875,-297.8515625,-194.091796875,-97.65625,6.7138671875,103.1494140625,209.9609375,310.05859375,414.4287109375
1.0028000000000001,-398.5595703125,-296.630859375,-197.1435546875,-96.435546875,2.44140625,102.5390625,210.5712890625,303.955078125,415.0390625
1.0030000000000001,-402.2216796875,-295.41015625,-200.8056640625,-102.5390625,-1.220703125,105.5908203125,210.5712890625,306.396484375,410.7666015625
1.0032,-408.935546875,-294.7998046875,-203.2470703125,-96.435546875,2.44140625,109.86328125,209.3505859375,310.05859375,408.935546875
1.0034,-407.1044921875,-298.4619140625,-201.416015625,-94.6044921875,6.7138671875,111.083984375,211.181640625,312.5,406.494140625
1.0036,-404.6630859375,-300.9033203125,-198.974609375,-99.4873046875,1.8310546875,108.642578125,208.740234375,313.1103515625,407.1044921875
1.0038,-407.71484375,-303.955078125,-199.5849609375,-101.318359375,0.6103515625,108.642578125,210.5712890625,311.279296875,408.935546875
1.004,-403.4423828125,-307.6171875,-198.974609375,-97.0458984375,5.4931640625,109.2529296875,210.5712890625,308.2275390625,411.376953125
1.0042,-405.2734375,-305.17578125,-197.75390625,-92.1630859375,0.6103515625,101.9287109375,209.9609375,306.396484375,414.4287109375
1.0044,-398.5595703125,-300.9033203125,-195.9228515625,-93.3837890625,4.2724609375,109.2529296875,205.6884765625,305.7861328125,414.4287109375
1.0046,-402.83203125,-296.630859375,-195.9228515625,-98.2666015625,6.7138671875,103.1494140625,202.0263671875,305.7861328125,416.259765625
1.0048000000000001,-408.3251953125,-300.29296875,-195.3125,-99.4873046875,-1.8310546875,103.1494140625,202.0263671875,307.0068359375,415.6494140625
1.0050000000000001,-404.052734375,-303.3447265625,-195.9228515625,-101.9287109375,1.8310546875,108.0322265625,205.078125,305.7861328125,416.8701171875
1.0052,-404.052734375,-303.3447265625,-197.1435546875,-101.318359375,6.7138671875,109.86328125,208.740234375,305.7861328125,418.0908203125
1.0054,-406.494140625,-298.4619140625,-200.8056640625,-100.09765625,3.0517578125,101.9287109375,206.298828125,307.0068359375,417.48046875
1.0056,-403.4423828125,-305.7861328125,-204.4677734375,-99.4873046875,0.0,110.4736328125,202.63671875,307.6171875,416.8701171875
1.0058,-402.2216796875,-299.072265625,-204.4677734375,-97.0458984375,1.220703125,101.318359375,211.181640625,310.05859375,416.259765625
1.006,-406.494140625,-302.1240234375,-203.857421875,-95.8251953125,6.7138671875,108.0322265625,206.9091796875,312.5,416.259765625
1.0062,-401.0009765625,-303.955078125,-198.3642578125,-95.8251953125,7.9345703125,105.5908203125,205.078125,313.1103515625,412.59765625
1.0064,-401.611328125,-303.955078125,-195.3125,-97.65625,4.2724609375,101.318359375,208.740234375,309.4482421875,409.5458984375
1.0066,-405.8837890625,-297.2412109375,-198.974609375,-94.6044921875,0.0,108.0322265625,211.181640625,309.4482421875,407.1044921875
1.0068000000000001,-404.6630859375,-302.734375,-202.0263671875,-95.8251953125,-1.8310546875,108.642578125,203.2470703125,310.6689453125,408.3251953125
1.0070000000000001,-400.390625,-299.6826171875,-198.3642578125,-98.876953125,-0.6103515625,104.3701171875,208.1298828125,313.720703125,413.2080078125
1.0072,-401.0009765625,-304.5654296875,-194.7021484375,-100.09765625,3.0517578125,103.759765625,203.2470703125,304.5654296875,416.8701171875
1.0074,-407.71484375,-297.8515625,-201.416015625,-101.318359375,6.103515625,109.2529296875,209.9609375,310.6689453125,411.376953125
1.0076,-408.935546875,-304.5654296875,-197.1435546875,-100.7080078125,8.544921875,111.083984375,203.2470703125,311.8896484375,407.1044921875
1.0078,-403.4423828125,-297.8515625,-195.9228515625,-97.0458984375,9.765625,106.201171875,208.1298828125,308.2275390625,412.59765625
1.008,-397.94921875,-297.8515625,-200.1953125,-93.3837890625,9.1552734375,101.9287109375,211.181640625,306.396484375,417.48046875
1.0082,-400.390625,-304.5654296875,-204.4677734375,-92.7734375,7.9345703125,102.5390625,203.857421875,311.279296875,416.259765625
1.0084,-406.494140625,-303.3447265625,-198.974609375,-98.876953125,6.7138671875,103.1494140625,203.857421875,309.4482421875,410.15625
1.0086,-408.935546875,-298.4619140625,-200.8056640625,-100.7080078125,6.103515625,108.0322265625,208.740234375,311.279296875,414.4287109375
1.0088000000000001,-407.71484375,-302.734375,-200.1953125,-101.9287109375,4.8828125,109.86328125,211.181640625,307.0068359375,410.15625
1.0090000000000001,-405.2734375,-306.396484375,-197.75390625,-97.0458984375,4.2724609375,110.4736328125,205.6884765625,311.8896484375,416.8701171875
1.0092,-402.2216796875,-301.513671875,-197.75390625,-94.6044921875,1.220703125,111.083984375,202.63671875,305.7861328125,414.4287109375
1.0094,-399.7802734375,-297.2412109375,-202.0263671875,-97.0458984375,-0.6103515625,110.4736328125,201.416015625,307.6171875,408.3251953125
1.0096,-399.169921875,-299.072265625,-197.1435546875,-100.7080078125,0.6103515625,108.642578125,205.6884765625,313.1103515625,416.8701171875
1.0098,-397.94921875,-303.955078125,-200.1953125,-97.0458984375,6.103515625,106.201171875,208.1298828125,310.05859375,409.5458984375
1.01,-397.94921875,-304.5654296875,-205.078125,-94.6044921875,9.1552734375,104.3701171875,211.181640625,306.396484375,415.0390625
1.0102,-398.5595703125,-302.734375,-196.533203125,-98.2666015625,4.8828125,106.201171875,210.5712890625,308.837890625,414.4287109375
1.0104,-399.169921875,-299.072265625,-196.533203125,-97.65625,1.8310546875,106.8115234375,211.181640625,312.5,408.3251953125
1.0106,-399.169921875,-299.072265625,-200.8056640625,-97.65625,1.220703125,110.4736328125,211.181640625,311.8896484375,411.376953125
1.0108000000000001,-400.390625,-298.4619140625,-202.63671875,-97.65625,4.2724609375,114.1357421875,209.3505859375,310.6689453125,415.6494140625
1.0110000000000001,-402.83203125,-300.29296875,-198.974609375,-98.876953125,5.4931640625,112.3046875,210.5712890625,307.0068359375,413.818359375
1.0112,-405.2734375,-300.9033203125,-195.3125,-92.7734375,5.4931640625,109.86328125,209.9609375,305.7861328125,408.3251953125
1.0114,-407.71484375,-300.9033203125,-197.1435546875,-100.7080078125,0.0,104.3701171875,211.181640625,304.5654296875,406.494140625
1.0116,-408.935546875,-302.734375,-203.857421875,-97.0458984375,1.8310546875,102.5390625,211.181640625,306.396484375,408.935546875
1.0118,-405.2734375,-300.9033203125,-204.4677734375,-92.1630859375,6.7138671875,105.5908203125,212.40234375,310.05859375,411.9873046875
1.012,-407.71484375,-301.513671875,-202.63671875,-98.2666015625,4.2724609375,106.201171875,212.40234375,311.8896484375,414.4287109375
1.0122,-406.494140625,-300.9033203125,-197.1435546875,-100.7080078125,4.2724609375,108.642578125,209.9609375,310.05859375,416.259765625
1.0124,-401.611328125,-299.6826171875,-195.3125,-98.2666015625,5.4931640625,98.876953125,207.51953125,310.05859375,416.8701171875
1.0126,-402.2216796875,-297.8515625,-194.7021484375,-94.6044921875,5.4931640625,108.642578125,204.4677734375,309.4482421875,413.818359375
1.0128000000000001,-405.8837890625,-297.8515625,-195.3125,-95.8251953125,2.44140625,100.7080078125,203.2470703125,308.837890625,415.0390625
1.0130000000000001,-404.6630859375,-301.513671875,-195.9228515625,-101.318359375,9.1552734375,105.5908203125,209.9609375,307.6171875,412.59765625
1.0132,-403.4423828125,-304.5654296875,-195.9228515625,-102.5390625,-0.6103515625,108.642578125,213.0126953125,307.0068359375,410.7666015625
1.0134,-400.390625,-303.955078125,-196.533203125,-101.318359375,0.6103515625,104.3701171875,208.1298828125,307.0068359375,410.15625
1.0136,-407.71484375,-300.9033203125,-195.3125,-97.0458984375,6.103515625,102.5390625,206.298828125,306.396484375,408.935546875
1.0138,-399.169921875,-297.8515625,-195.3125,-95.8251953125,3.0517578125,109.86328125,208.1298828125,305.7861328125,412.59765625
1.014,-407.1044921875,-303.955078125,-194.091796875,-92.7734375,-1.220703125,102.5390625,211.7919921875,310.05859375,407.71484375
1.0142,-397.94921875,-303.955078125,-194.091796875,-93.3837890625,1.8310546875,111.083984375,205.078125,312.5,416.259765625
1.0144,-405.2734375,-299.072265625,-194.7021484375,-96.435546875,7.32421875,104.3701171875,207.51953125,314.94140625,414.4287109375
1.0146,-401.0009765625,-296.630859375,-198.974609375,-97.0458984375,7.9345703125,104.98046875,211.181640625,310.05859375,416.259765625
1.0148000000000001,-402.2216796875,-302.1240234375,-201.416015625,-98.876953125,1.8310546875,109.2529296875,209.9609375,303.3447265625,412.59765625
1.0150000000000001,-407.71484375,-303.955078125,-202.0263671875,-99.4873046875,0.0,104.3701171875,205.078125,305.17578125,408.935546875
1.0152,-405.8837890625,-296.0205078125,-202.63671875,-100.7080078125,1.220703125,102.5390625,211.181640625,307.6171875,407.71484375
1.0154,-399.7802734375,-305.17578125,-202.63671875,-100.09765625,3.0517578125,109.2529296875,204.4677734375,314.94140625,411.376953125
1.0156,-404.052734375,-296.0205078125,-198.3642578125,-98.2666015625,5.4931640625,108.642578125,212.40234375,307.0068359375,416.8701171875
1.0158,-407.1044921875,-302.734375,-203.857421875,-97.0458984375,7.9345703125,103.759765625,205.078125,310.05859375,414.4287109375
1.016,-403.4423828125,-302.1240234375,-197.75390625,-94.6044921875,6.103515625,103.1494140625,211.181640625,312.5,408.3251953125
1.0162,-400.390625,-298.4619140625,-196.533203125,-94.6044921875,4.2724609375,106.8115234375,209.3505859375,310.05859375,409.5458984375
1.0164,-401.0009765625,-303.955078125,-195.9228515625,-96.435546875,3.0517578125,109.2529296875,204.4677734375,305.17578125,410.7666015625
1.0166,-403.4423828125,-304.5654296875,-202.0263671875,-101.9287109375,3.662109375,108.642578125,211.181640625,308.837890625,409.5458984375
1.0168000000000001,-407.1044921875,-299.6826171875,-197.1435546875,-103.1494140625,2.44140625,104.3701171875,210.5712890625,310.05859375,410.7666015625
1.0170000000000001,-407.1044921875,-299.072265625,-196.533203125,-103.1494140625,4.2724609375,102.5390625,203.2470703125,308.837890625,412.59765625
1.0172,-406.494140625,-303.3447265625,-200.1953125,-103.1494140625,4.2724609375,101.9287109375,206.298828125,310.6689453125,415.6494140625
1.0174,-404.052734375,-305.7861328125,-199.5849609375,-99.4873046875,6.7138671875,103.759765625,209.9609375,310.6689453125,411.9873046875
1.0176,-400.390625,-303.3447265625,-197.1435546875,-99.4873046875,7.32421875,106.201171875,208.740234375,306.396484375,408.935546875
1.0178,-399.7802734375,-298.4619140625,-201.416015625,-95.8251953125,9.1552734375,108.0322265625,202.63671875,311.8896484375,414.4287109375
1.018,-399.7802734375,-296.0205078125,-198.974609375,-99.4873046875,7.32421875,108.642578125,204.4677734375,309.4482421875,407.71484375
1.0182,-399.169921875,-298.4619140625,-194.091796875,-100.09765625,1.8310546875,109.86328125,208.740234375,305.7861328125,413.2080078125
1.0184,-398.5595703125,-300.9033203125,-202.0263671875,-97.0458984375,-1.8310546875,109.86328125,209.9609375,312.5,406.494140625
1.0186,-398.5595703125,-304.5654296875,-202.63671875,-95.8251953125,-0.6103515625,110.4736328125,208.1298828125,313.720703125,414.4287109375
1.0188000000000001,-399.7802734375,-306.396484375,-198.974609375,-103.1494140625,1.8310546875,111.083984375,206.298828125,308.2275390625,409.5458984375
1.0190000000000001,-404.052734375,-306.396484375,-195.9228515625,-93.994140625,0.6103515625,110.4736328125,203.857421875,305.7861328125,407.1044921875
1.0192,-405.2734375,-307.0068359375,-196.533203125,-101.318359375,3.0517578125,109.2529296875,204.4677734375,306.396484375,412.59765625
1.0194,-405.8837890625,-305.17578125,-205.078125,-92.7734375,7.32421875,106.8115234375,205.078125,314.94140625,414.4287109375
1.0196,-407.71484375,-306.396484375,-203.857421875,-97.0458984375,6.7138671875,101.318359375,206.298828125,310.6689453125,407.1044921875
1.0198,-404.6630859375,-306.396484375,-206.298828125,-100.7080078125,1.8310546875,101.9287109375,207.51953125,306.396484375,405.8837890625
1.02,-398.5595703125,-306.396484375,-200.1953125,-96.435546875,0.6103515625,104.3701171875,208.740234375,303.955078125,410.15625
1.0202,-396.728515625,-306.396484375,-197.1435546875,-95.21484375,6.7138671875,110.4736328125,207.51953125,303.955078125,415.0390625
1.0204,-399.169921875,-304.5654296875,-195.3125,-101.318359375,4.2724609375,109.2529296875,206.298828125,305.7861328125,413.2080078125
1.0206,-405.8837890625,-300.9033203125,-194.091796875,-101.9287109375,1.220703125,108.642578125,205.078125,307.6171875,409.5458984375
1.0208000000000002,-403.4423828125,-298.4619140625,-195.9228515625,-97.0458984375,6.103515625,103.1494140625,203.857421875,310.05859375,405.8837890625
1.0210000000000001,-404.6630859375,-298.4619140625,-198.3642578125,-92.1630859375,3.662109375,109.86328125,200.8056640625,310.6689453125,407.71484375
1.0212,-404.052734375,-302.1240234375,-198.974609375,-95.21484375,0.0,106.8115234375,203.857421875,311.8896484375,408.935546875
1.0214,-396.728515625,-305.7861328125,-195.3125,-100.7080078125,9.765625,103.759765625,208.740234375,313.1103515625,413.818359375
1.0216,-403.4423828125,-306.396484375,-195.9228515625,-99.4873046875,6.7138671875,107.421875,211.181640625,313.1103515625,416.259765625
1.0218,-409.5458984375,-305.17578125,-195.9228515625,-98.876953125,3.0517578125,109.2529296875,211.181640625,313.720703125,417.48046875
1.022,-399.169921875,-306.396484375,-193.4814453125,-97.0458984375,4.2724609375,101.9287109375,211.7919921875,313.1103515625,419.3115234375
1.0222,-411.376953125,-298.4619140625,-193.4814453125,-94.6044921875,10.3759765625,108.0322265625,211.181640625,309.4482421875,416.259765625
1.0224,-399.169921875,-306.396484375,-195.9228515625,-92.7734375,7.32421875,102.5390625,204.4677734375,305.7861328125,416.8701171875
1.0226,-408.935546875,-299.6826171875,-200.1953125,-92.1630859375,1.8310546875,108.642578125,209.3505859375,306.396484375,414.4287109375
1.0228000000000002,-405.8837890625,-296.0205078125,-203.2470703125,-92.1630859375,1.8310546875,103.1494140625,209.3505859375,305.7861328125,413.818359375
1.0230000000000001,-399.169921875,-300.29296875,-203.857421875,-92.1630859375,-3.0517578125,109.86328125,205.6884765625,308.2275390625,416.259765625
1.0232,-405.2734375,-305.17578125,-201.416015625,-94.6044921875,1.8310546875,108.642578125,202.0263671875,310.6689453125,415.6494140625
1.0234,-406.494140625,-299.072265625,-195.9228515625,-93.994140625,3.662109375,101.318359375,206.298828125,309.4482421875,413.818359375
1.0236,-400.390625,-303.3447265625,-196.533203125,-93.3837890625,9.765625,104.3701171875,208.740234375,305.17578125,411.9873046875
1.0238,-401.611328125,-301.513671875,-203.2470703125,-94.6044921875,7.9345703125,110.4736328125,205.078125,312.5,407.71484375
1.024,-407.1044921875,-304.5654296875,-200.8056640625,-96.435546875,9.1552734375,108.0322265625,208.740234375,307.6171875,405.8837890625
1.0242,-406.494140625,-298.4619140625,-202.0263671875,-100.09765625,7.32421875,103.1494140625,208.740234375,310.05859375,408.935546875
1.0244,-403.4423828125,-304.5654296875,-196.533203125,-104.3701171875,4.8828125,101.9287109375,204.4677734375,312.5,415.0390625
1.0246,-400.390625,-301.513671875,-197.75390625,-101.9287109375,4.2724609375,104.3701171875,210.5712890625,311.279296875,413.818359375
1.0248000000000002,-403.4423828125,-296.630859375,-203.2470703125,-98.876953125,4.8828125,107.421875,206.298828125,304.5654296875,414.4287109375
1.0250000000000001,-406.494140625,-303.955078125,-201.416015625,-93.994140625,5.4931640625,110.4736328125,202.63671875,308.837890625,414.4287109375
1.0252000000000001,-406.494140625,-303.3447265625,-197.1435546875,-101.318359375,8.544921875,110.4736328125,208.1298828125,310.05859375,408.935546875
1.0254,-405.8837890625,-297.8515625,-204.4677734375,-100.7080078125,10.3759765625,108.642578125,211.181640625,309.4482421875,413.818359375
1.0256,-403.4423828125,-299.072265625,-195.9228515625,-96.435546875,9.1552734375,104.98046875,204.4677734375,308.837890625,412.59765625
1.0258,-401.0009765625,-306.396484375,-202.0263671875,-95.21484375,6.7138671875,104.3701171875,202.63671875,312.5,410.15625
1.026,-400.390625,-305.17578125,-198.3642578125,-99.4873046875,1.8310546875,104.98046875,204.4677734375,305.7861328125,407.71484375
1.0262,-401.0009765625,-300.9033203125,-195.3125,-98.2666015625,-1.220703125,104.3701171875,208.740234375,309.4482421875,416.259765625
1.0264,-400.390625,-299.072265625,-203.857421875,-93.3837890625,0.6103515625,105.5908203125,213.0126953125,311.8896484375,407.1044921875
1.0266,-400.390625,-302.734375,-202.0263671875,-95.8251953125,4.2724609375,104.98046875,212.40234375,305.17578125,414.4287109375
1.0268000000000002,-401.0009765625,-304.5654296875,-195.9228515625,-102.5390625,7.9345703125,106.201171875,209.3505859375,307.6171875,406.494140625
1.0270000000000001,-397.94921875,-306.396484375,-199.5849609375,-95.21484375,3.662109375,107.421875,205.078125,313.720703125,410.7666015625
1.0272000000000001,-399.169921875,-303.955078125,-202.63671875,-100.09765625,3.662109375,109.2529296875,203.857421875,310.6689453125,414.4287109375
1.0274,-401.0009765625,-301.513671875,-200.8056640625,-95.8251953125,5.4931640625,109.2529296875,204.4677734375,307.0068359375,407.71484375
1.0276,-404.6630859375,-298.4619140625,-195.9228515625,-102.5390625,7.32421875,109.2529296875,203.2470703125,305.17578125,410.15625
1.0278,-405.8837890625,-297.8515625,-198.974609375,-93.3837890625,0.0,106.8115234375,203.857421875,310.6689453125,414.4287109375
1.028,-408.3251953125,-299.072265625,-202.63671875,-96.435546875,3.662109375,103.1494140625,203.857421875,314.94140625,413.818359375
1.0282,-407.1044921875,-298.4619140625,-205.6884765625,-101.318359375,7.32421875,102.5390625,204.4677734375,315.5517578125,407.71484375
1.0284,-402.2216796875,-299.072265625,-201.416015625,-95.8251953125,3.0517578125,108.642578125,205.6884765625,316.7724609375,408.3251953125
