time (seconds),Sweep 0_Membrane Potential (mV),Sweep 1_Membrane Potential (mV),Sweep 2_Membrane Potential (mV),Sweep 3_Membrane Potential (mV),Sweep 4_Membrane Potential (mV),Sweep 5_Membrane Potential (mV),Sweep 6_Membrane Potential (mV),Sweep 7_Membrane Potential (mV),Sweep 8_Membrane Potential (mV)
0.7798,-114.8681640625,-110.137939453125,-103.668212890625,-88.531494140625,-62.92724609375,-52.764892578125,-47.088623046875,-42.816162109375,-38.818359375
0.78,-115.234375,-110.16845703125,-103.668212890625,-88.80615234375,-63.04931640625,-52.978515625,-46.966552734375,-42.877197265625,-38.970947265625
0.7802,-114.959716796875,-109.893798828125,-103.729248046875,-88.8671875,-62.835693359375,-53.253173828125,-46.93603515625,-42.999267578125,-38.87939453125
0.7804,-115.05126953125,-109.92431640625,-103.790283203125,-89.202880859375,-62.68310546875,-52.8564453125,-47.027587890625,-43.182373046875,-38.9404296875
0.7806000000000001,-114.898681640625,-110.107421875,-103.668212890625,-88.7451171875,-62.80517578125,-53.131103515625,-47.271728515625,-43.121337890625,-38.818359375
0.7808,-115.142822265625,-110.16845703125,-103.759765625,-88.775634765625,-63.04931640625,-52.79541015625,-46.93603515625,-43.121337890625,-38.63525390625
0.781,-114.654541015625,-110.015869140625,-103.668212890625,-88.592529296875,-62.713623046875,-53.253173828125,-47.271728515625,-42.694091796875,-38.726806640625
0.7812,-114.959716796875,-109.86328125,-103.515625,-88.7451171875,-62.92724609375,-52.8564453125,-47.36328125,-42.66357421875,-38.818359375
0.7814,-115.020751953125,-109.80224609375,-103.33251953125,-88.653564453125,-62.6220703125,-53.16162109375,-47.271728515625,-42.78564453125,-38.818359375
0.7816000000000001,-114.56298828125,-110.16845703125,-103.33251953125,-88.623046875,-62.896728515625,-53.22265625,-47.027587890625,-42.6025390625,-39.12353515625
0.7818,-114.898681640625,-109.7412109375,-103.424072265625,-88.531494140625,-63.3544921875,-52.886962890625,-47.42431640625,-42.54150390625,-39.215087890625
0.782,-114.898681640625,-110.076904296875,-103.363037109375,-88.531494140625,-63.1103515625,-52.978515625,-46.9970703125,-42.48046875,-39.00146484375
0.7822,-114.8681640625,-109.68017578125,-103.851318359375,-88.714599609375,-63.262939453125,-53.192138671875,-47.271728515625,-42.724609375,-38.6962890625
0.7824,-114.6240234375,-109.954833984375,-103.424072265625,-88.714599609375,-63.17138671875,-52.978515625,-47.05810546875,-43.060302734375,-38.75732421875
0.7826000000000001,-114.593505859375,-109.954833984375,-103.363037109375,-88.897705078125,-62.98828125,-52.91748046875,-46.844482421875,-42.877197265625,-39.1845703125
0.7828,-115.020751953125,-109.86328125,-103.546142578125,-88.836669921875,-62.8662109375,-53.16162109375,-47.30224609375,-42.694091796875,-39.215087890625
0.783,-115.142822265625,-110.198974609375,-103.6376953125,-88.958740234375,-62.80517578125,-53.28369140625,-47.027587890625,-42.90771484375,-39.215087890625
0.7832,-115.478515625,-109.9853515625,-103.33251953125,-88.592529296875,-62.957763671875,-53.131103515625,-47.088623046875,-43.0908203125,-39.1845703125
0.7834,-115.142822265625,-109.619140625,-103.546142578125,-88.43994140625,-62.92724609375,-52.734375,-47.271728515625,-42.633056640625,-38.726806640625
0.7836000000000001,-115.234375,-109.893798828125,-103.668212890625,-88.5009765625,-62.957763671875,-52.79541015625,-47.332763671875,-43.212890625,-39.12353515625
0.7838,-114.80712890625,-110.076904296875,-103.546142578125,-88.56201171875,-62.957763671875,-53.03955078125,-47.088623046875,-42.938232421875,-38.6962890625
0.784,-114.74609375,-109.9853515625,-103.3935546875,-88.80615234375,-63.04931640625,-53.192138671875,-46.966552734375,-42.90771484375,-38.604736328125
0.7842,-114.68505859375,-109.771728515625,-103.57666015625,-88.7451171875,-63.232421875,-53.253173828125,-47.149658203125,-43.182373046875,-38.970947265625
0.7844,-114.80712890625,-109.527587890625,-103.363037109375,-88.775634765625,-63.262939453125,-53.192138671875,-47.332763671875,-42.724609375,-38.909912109375
0.7846000000000001,-114.654541015625,-109.954833984375,-103.271484375,-88.653564453125,-63.018798828125,-52.978515625,-47.4853515625,-42.96875,-38.75732421875
0.7848,-114.74609375,-110.015869140625,-103.515625,-88.43994140625,-62.80517578125,-53.009033203125,-47.210693359375,-43.02978515625,-38.87939453125
0.785,-114.715576171875,-110.107421875,-103.515625,-88.775634765625,-62.744140625,-53.070068359375,-46.905517578125,-42.816162109375,-38.848876953125
0.7852,-114.74609375,-110.137939453125,-103.179931640625,-88.8671875,-62.896728515625,-53.1005859375,-46.722412109375,-42.816162109375,-38.543701171875
0.7854,-114.8681640625,-109.9853515625,-103.240966796875,-88.5009765625,-62.896728515625,-52.91748046875,-46.875,-42.938232421875,-39.031982421875
0.7856000000000001,-114.959716796875,-110.015869140625,-103.69873046875,-88.8671875,-62.92724609375,-53.131103515625,-47.149658203125,-43.243408203125,-38.848876953125
0.7858,-115.1123046875,-109.832763671875,-103.82080078125,-88.714599609375,-62.92724609375,-53.192138671875,-47.05810546875,-43.243408203125,-38.57421875
0.786,-115.1123046875,-109.771728515625,-103.57666015625,-88.592529296875,-63.29345703125,-53.253173828125,-47.210693359375,-42.96875,-38.9404296875
0.7862,-115.05126953125,-109.619140625,-103.302001953125,-88.958740234375,-62.896728515625,-53.3447265625,-46.966552734375,-42.755126953125,-39.12353515625
0.7864,-114.654541015625,-109.619140625,-103.45458984375,-88.80615234375,-62.591552734375,-53.28369140625,-47.149658203125,-42.999267578125,-39.00146484375
0.7866000000000001,-114.715576171875,-109.771728515625,-103.271484375,-88.56201171875,-62.896728515625,-52.978515625,-47.05810546875,-43.182373046875,-38.726806640625
0.7868,-114.959716796875,-109.649658203125,-103.302001953125,-88.653564453125,-63.1103515625,-52.79541015625,-47.149658203125,-43.304443359375,-38.6962890625
0.787,-115.020751953125,-109.80224609375,-103.424072265625,-88.92822265625,-62.652587890625,-52.886962890625,-47.4853515625,-43.212890625,-38.970947265625
0.7872,-115.081787109375,-109.92431640625,-103.485107421875,-88.80615234375,-62.896728515625,-52.91748046875,-47.119140625,-43.39599609375,-39.0625
0.7874,-115.203857421875,-109.954833984375,-103.546142578125,-88.623046875,-62.68310546875,-53.3447265625,-47.393798828125,-43.15185546875,-39.215087890625
0.7876000000000001,-115.142822265625,-110.260009765625,-103.546142578125,-88.623046875,-62.957763671875,-53.009033203125,-46.966552734375,-42.938232421875,-39.093017578125
0.7878000000000001,-114.898681640625,-109.92431640625,-103.57666015625,-88.43994140625,-62.591552734375,-53.28369140625,-46.875,-42.8466796875,-38.87939453125
0.788,-115.1123046875,-109.7412109375,-103.6376953125,-88.92822265625,-62.68310546875,-53.3447265625,-46.81396484375,-42.78564453125,-38.726806640625
0.7882,-115.386962890625,-109.466552734375,-103.424072265625,-88.897705078125,-63.04931640625,-53.03955078125,-46.722412109375,-42.8466796875,-38.665771484375
0.7884,-115.264892578125,-109.527587890625,-103.3935546875,-88.7451171875,-62.92724609375,-52.978515625,-46.722412109375,-42.938232421875,-38.604736328125
0.7886000000000001,-114.959716796875,-109.771728515625,-103.302001953125,-88.92822265625,-62.652587890625,-53.375244140625,-46.722412109375,-42.90771484375,-38.665771484375
0.7888000000000001,-115.17333984375,-109.92431640625,-103.240966796875,-88.80615234375,-62.896728515625,-53.03955078125,-46.722412109375,-43.060302734375,-38.818359375
0.789,-115.1123046875,-109.68017578125,-103.33251953125,-88.8671875,-63.018798828125,-53.40576171875,-47.05810546875,-43.121337890625,-38.9404296875
0.7892,-114.92919921875,-109.649658203125,-103.515625,-88.7451171875,-63.018798828125,-53.03955078125,-47.027587890625,-43.15185546875,-38.75732421875
0.7894,-115.41748046875,-109.832763671875,-103.759765625,-88.8671875,-63.04931640625,-53.3447265625,-46.722412109375,-42.90771484375,-38.909912109375
0.7896000000000001,-115.203857421875,-110.137939453125,-103.790283203125,-88.897705078125,-62.744140625,-53.28369140625,-46.722412109375,-42.755126953125,-38.6962890625
0.7898000000000001,-114.80712890625,-109.9853515625,-103.607177734375,-88.775634765625,-62.6220703125,-52.978515625,-46.9970703125,-42.694091796875,-38.75732421875
0.79,-115.234375,-109.649658203125,-103.45458984375,-88.92822265625,-62.713623046875,-53.009033203125,-47.119140625,-42.755126953125,-39.00146484375
0.7902,-115.264892578125,-110.076904296875,-103.363037109375,-89.019775390625,-62.6220703125,-53.314208984375,-46.81396484375,-42.90771484375,-39.24560546875
0.7904,-115.081787109375,-109.619140625,-103.729248046875,-88.958740234375,-63.018798828125,-53.3447265625,-47.2412109375,-42.999267578125,-39.093017578125
0.7906000000000001,-114.959716796875,-110.04638671875,-103.546142578125,-88.8671875,-63.018798828125,-53.1005859375,-46.905517578125,-42.877197265625,-38.848876953125
0.7908000000000001,-115.081787109375,-109.80224609375,-103.668212890625,-88.653564453125,-63.140869140625,-53.03955078125,-47.2412109375,-42.633056640625,-38.543701171875
0.791,-115.17333984375,-109.710693359375,-103.546142578125,-88.470458984375,-63.018798828125,-52.91748046875,-47.05810546875,-42.724609375,-38.604736328125
0.7912,-115.1123046875,-109.92431640625,-103.424072265625,-88.68408203125,-63.140869140625,-53.131103515625,-46.56982421875,-42.8466796875,-38.818359375
0.7914,-114.8681640625,-109.4970703125,-103.69873046875,-88.8671875,-63.232421875,-53.28369140625,-46.844482421875,-42.755126953125,-38.87939453125
0.7916000000000001,-114.898681640625,-109.710693359375,-103.69873046875,-88.9892578125,-63.29345703125,-53.3447265625,-47.05810546875,-42.54150390625,-38.75732421875
0.7918000000000001,-115.05126953125,-109.7412109375,-103.33251953125,-88.653564453125,-62.92724609375,-53.40576171875,-46.844482421875,-42.90771484375,-39.00146484375
0.792,-115.234375,-109.710693359375,-103.57666015625,-88.68408203125,-63.079833984375,-53.40576171875,-46.69189453125,-42.66357421875,-38.818359375
0.7922,-115.17333984375,-109.466552734375,-103.33251953125,-89.019775390625,-62.8662109375,-53.314208984375,-46.783447265625,-42.8466796875,-38.9404296875
0.7924,-115.17333984375,-109.466552734375,-103.33251953125,-88.958740234375,-62.652587890625,-53.375244140625,-47.210693359375,-42.78564453125,-38.9404296875
0.7926000000000001,-115.17333984375,-109.92431640625,-103.729248046875,-88.623046875,-62.713623046875,-53.314208984375,-47.088623046875,-42.327880859375,-38.63525390625
0.7928000000000001,-114.990234375,-109.7412109375,-103.424072265625,-88.68408203125,-62.957763671875,-53.253173828125,-47.088623046875,-42.694091796875,-38.818359375
0.793,-114.898681640625,-109.4970703125,-103.515625,-88.92822265625,-63.1103515625,-53.1005859375,-46.93603515625,-42.755126953125,-38.63525390625
0.7932,-114.74609375,-109.4970703125,-103.790283203125,-88.958740234375,-62.98828125,-53.497314453125,-46.844482421875,-42.3583984375,-38.818359375
0.7934,-114.959716796875,-109.68017578125,-103.57666015625,-88.775634765625,-62.80517578125,-53.466796875,-46.783447265625,-42.54150390625,-38.4521484375
0.7936000000000001,-114.959716796875,-110.107421875,-103.3935546875,-89.111328125,-62.896728515625,-53.40576171875,-46.875,-42.90771484375,-38.6962890625
0.7938000000000001,-115.1123046875,-109.893798828125,-103.668212890625,-88.80615234375,-62.98828125,-53.466796875,-47.18017578125,-42.8466796875,-38.818359375
0.794,-115.05126953125,-109.832763671875,-103.82080078125,-89.111328125,-62.8662109375,-53.253173828125,-47.18017578125,-42.633056640625,-38.51318359375
0.7942,-115.142822265625,-109.466552734375,-103.6376953125,-88.714599609375,-63.1103515625,-52.91748046875,-47.30224609375,-42.41943359375,-38.57421875
0.7944,-115.41748046875,-109.527587890625,-103.363037109375,-88.897705078125,-63.079833984375,-52.8564453125,-47.271728515625,-42.633056640625,-38.818359375
0.7946000000000001,-115.386962890625,-109.466552734375,-103.515625,-88.958740234375,-63.079833984375,-52.978515625,-47.2412109375,-42.90771484375,-38.9404296875
0.7948000000000001,-115.325927734375,-109.43603515625,-103.668212890625,-88.653564453125,-63.1103515625,-53.40576171875,-47.2412109375,-42.999267578125,-38.604736328125
0.795,-114.8681640625,-109.710693359375,-103.82080078125,-88.68408203125,-62.896728515625,-53.28369140625,-47.088623046875,-42.877197265625,-38.4521484375
0.7952,-114.80712890625,-109.43603515625,-103.912353515625,-88.9892578125,-63.232421875,-53.3447265625,-47.05810546875,-42.816162109375,-38.482666015625
0.7954,-114.959716796875,-109.588623046875,-103.607177734375,-88.775634765625,-62.896728515625,-53.253173828125,-46.7529296875,-42.78564453125,-38.4521484375
0.7956000000000001,-114.776611328125,-109.710693359375,-103.45458984375,-88.592529296875,-63.018798828125,-53.558349609375,-46.905517578125,-42.66357421875,-38.787841796875
0.7958000000000001,-115.020751953125,-109.710693359375,-103.45458984375,-88.623046875,-62.92724609375,-53.253173828125,-46.9970703125,-42.633056640625,-38.818359375
0.796,-114.593505859375,-109.710693359375,-103.790283203125,-88.775634765625,-63.3544921875,-53.3447265625,-47.210693359375,-42.54150390625,-38.818359375
0.7962,-115.081787109375,-109.832763671875,-103.302001953125,-88.92822265625,-62.92724609375,-53.16162109375,-47.30224609375,-42.66357421875,-39.093017578125
0.7964,-115.081787109375,-109.86328125,-103.45458984375,-89.05029296875,-63.079833984375,-53.253173828125,-47.088623046875,-42.8466796875,-38.87939453125
0.7966000000000001,-115.020751953125,-109.954833984375,-103.271484375,-88.775634765625,-63.41552734375,-53.3447265625,-47.05810546875,-42.877197265625,-39.00146484375
0.7968000000000001,-114.776611328125,-109.710693359375,-103.45458984375,-88.623046875,-63.29345703125,-53.466796875,-47.027587890625,-42.816162109375,-38.818359375
0.797,-115.081787109375,-109.649658203125,-103.424072265625,-88.653564453125,-62.92724609375,-53.16162109375,-47.271728515625,-42.816162109375,-38.787841796875
0.7972,-114.6240234375,-109.4970703125,-103.57666015625,-88.836669921875,-63.079833984375,-53.619384765625,-46.966552734375,-42.96875,-38.909912109375
0.7974,-114.959716796875,-109.405517578125,-103.668212890625,-88.958740234375,-63.323974609375,-53.131103515625,-47.393798828125,-42.816162109375,-38.818359375
0.7976000000000001,-114.776611328125,-109.710693359375,-103.790283203125,-88.8671875,-63.3544921875,-53.40576171875,-47.210693359375,-42.633056640625,-38.848876953125
0.7978000000000001,-114.715576171875,-109.893798828125,-103.790283203125,-88.958740234375,-63.232421875,-53.1005859375,-46.93603515625,-42.54150390625,-38.75732421875
0.798,-115.17333984375,-109.893798828125,-103.57666015625,-89.111328125,-63.079833984375,-53.03955078125,-47.36328125,-42.8466796875,-38.665771484375
0.7982,-114.959716796875,-109.375,-103.363037109375,-88.92822265625,-62.92724609375,-53.497314453125,-47.271728515625,-42.96875,-38.421630859375
0.7984,-114.6240234375,-109.893798828125,-103.33251953125,-88.958740234375,-63.04931640625,-53.3447265625,-47.088623046875,-42.877197265625,-38.39111328125
0.7986000000000001,-114.92919921875,-109.649658203125,-103.515625,-89.111328125,-63.140869140625,-53.1005859375,-47.42431640625,-42.572021484375,-38.4521484375
0.7988000000000001,-115.142822265625,-109.80224609375,-103.851318359375,-89.17236328125,-63.29345703125,-53.22265625,-47.088623046875,-42.999267578125,-38.726806640625
0.799,-114.776611328125,-109.43603515625,-103.485107421875,-89.019775390625,-63.201904296875,-53.619384765625,-47.4853515625,-42.3583984375,-38.6962890625
0.7992,-114.6240234375,-109.80224609375,-103.729248046875,-88.897705078125,-63.1103515625,-53.28369140625,-47.515869140625,-42.694091796875,-38.421630859375
0.7994,-114.6240234375,-109.68017578125,-103.851318359375,-88.714599609375,-63.262939453125,-53.03955078125,-47.18017578125,-42.90771484375,-38.299560546875
0.7996000000000001,-115.1123046875,-109.466552734375,-103.790283203125,-88.531494140625,-63.323974609375,-53.131103515625,-47.30224609375,-42.877197265625,-38.238525390625
0.7998000000000001,-115.1123046875,-109.7412109375,-103.485107421875,-88.623046875,-63.232421875,-53.131103515625,-47.637939453125,-42.572021484375,-38.330078125
0.8,-114.990234375,-109.9853515625,-103.82080078125,-88.836669921875,-63.1103515625,-53.466796875,-47.332763671875,-42.90771484375,-38.4521484375
0.8002,-114.80712890625,-109.68017578125,-103.424072265625,-88.8671875,-63.323974609375,-53.3447265625,-47.088623046875,-42.388916015625,-38.75732421875
0.8004,-114.68505859375,-109.344482421875,-103.69873046875,-88.897705078125,-63.323974609375,-53.1005859375,-47.271728515625,-42.694091796875,-38.665771484375
0.8006000000000001,-114.6240234375,-109.55810546875,-103.3935546875,-88.56201171875,-63.385009765625,-53.28369140625,-47.607421875,-42.266845703125,-38.421630859375
0.8008000000000001,-114.68505859375,-109.68017578125,-103.82080078125,-88.836669921875,-63.4765625,-53.070068359375,-47.4853515625,-42.633056640625,-38.4521484375
0.801,-114.654541015625,-109.7412109375,-103.546142578125,-88.623046875,-63.140869140625,-53.436279296875,-47.36328125,-42.633056640625,-38.818359375
0.8012,-113.983154296875,-109.832763671875,-103.33251953125,-88.7451171875,-63.079833984375,-53.253173828125,-47.2412109375,-42.327880859375,-38.51318359375
0.8014,-114.654541015625,-109.68017578125,-103.668212890625,-88.80615234375,-62.835693359375,-53.253173828125,-47.210693359375,-42.6025390625,-38.818359375
0.8016000000000001,-114.654541015625,-109.588623046875,-103.668212890625,-88.531494140625,-62.896728515625,-53.22265625,-47.36328125,-42.572021484375,-38.360595703125
0.8018000000000001,-114.6240234375,-109.405517578125,-103.3935546875,-88.287353515625,-63.04931640625,-53.192138671875,-47.7294921875,-42.17529296875,-38.6962890625
0.802,-114.56298828125,-109.466552734375,-103.33251953125,-88.897705078125,-63.262939453125,-53.03955078125,-47.637939453125,-42.510986328125,-38.51318359375
0.8022,-114.6240234375,-109.344482421875,-103.515625,-88.31787109375,-63.385009765625,-53.192138671875,-47.66845703125,-42.6025390625,-38.360595703125
0.8024,-114.80712890625,-109.375,-103.668212890625,-88.958740234375,-62.92724609375,-53.375244140625,-47.54638671875,-42.388916015625,-38.6962890625
0.8026000000000001,-115.020751953125,-109.619140625,-103.69873046875,-88.531494140625,-63.1103515625,-53.497314453125,-47.515869140625,-42.083740234375,-38.818359375
0.8028000000000001,-115.142822265625,-109.527587890625,-103.729248046875,-88.5009765625,-62.80517578125,-53.3447265625,-47.54638671875,-42.266845703125,-38.482666015625
0.803,-115.081787109375,-109.405517578125,-103.424072265625,-88.7451171875,-63.04931640625,-53.03955078125,-47.54638671875,-42.54150390625,-38.482666015625
0.8032,-114.898681640625,-109.283447265625,-103.363037109375,-88.531494140625,-63.17138671875,-53.1005859375,-47.515869140625,-42.41943359375,-38.75732421875
0.8034,-114.654541015625,-109.43603515625,-103.302001953125,-88.470458984375,-62.896728515625,-53.466796875,-47.698974609375,-42.388916015625,-38.970947265625
0.8036000000000001,-114.56298828125,-109.527587890625,-103.485107421875,-88.8671875,-62.744140625,-53.619384765625,-47.760009765625,-42.17529296875,-38.787841796875
0.8038000000000001,-115.020751953125,-109.344482421875,-103.57666015625,-88.775634765625,-63.04931640625,-53.497314453125,-47.79052734375,-42.1142578125,-38.482666015625
0.804,-115.081787109375,-109.4970703125,-103.668212890625,-88.531494140625,-62.744140625,-53.253173828125,-47.821044921875,-42.05322265625,-38.482666015625
0.8042,-115.05126953125,-109.7412109375,-103.607177734375,-88.37890625,-63.1103515625,-53.16162109375,-47.576904296875,-41.900634765625,-38.360595703125
0.8044,-114.898681640625,-109.832763671875,-103.57666015625,-88.5009765625,-63.1103515625,-53.22265625,-47.271728515625,-42.1142578125,-38.421630859375
0.8046000000000001,-114.8681640625,-110.015869140625,-103.57666015625,-88.7451171875,-62.835693359375,-53.28369140625,-47.210693359375,-42.083740234375,-38.665771484375
0.8048000000000001,-115.081787109375,-109.43603515625,-103.546142578125,-88.92822265625,-62.92724609375,-53.070068359375,-47.637939453125,-42.17529296875,-38.787841796875
0.805,-114.898681640625,-109.527587890625,-103.485107421875,-88.92822265625,-63.1103515625,-52.886962890625,-47.8515625,-41.8701171875,-38.818359375
0.8052,-114.80712890625,-109.4970703125,-103.3935546875,-88.897705078125,-62.835693359375,-53.28369140625,-47.698974609375,-42.083740234375,-38.87939453125
0.8054,-115.081787109375,-109.771728515625,-103.240966796875,-88.653564453125,-62.957763671875,-53.131103515625,-47.698974609375,-41.8701171875,-38.87939453125
0.8056000000000001,-114.80712890625,-109.527587890625,-103.118896484375,-88.623046875,-63.079833984375,-53.40576171875,-47.42431640625,-41.80908203125,-38.787841796875
0.8058000000000001,-114.92919921875,-109.4970703125,-102.996826171875,-88.623046875,-63.17138671875,-53.03955078125,-47.79052734375,-41.93115234375,-38.726806640625
0.806,-114.959716796875,-109.86328125,-103.424072265625,-88.56201171875,-62.92724609375,-53.40576171875,-47.42431640625,-41.961669921875,-38.726806640625
0.8062,-114.593505859375,-109.527587890625,-103.729248046875,-88.653564453125,-62.8662109375,-53.253173828125,-47.42431640625,-42.41943359375,-38.75732421875
0.8064,-114.959716796875,-109.527587890625,-103.790283203125,-88.56201171875,-62.652587890625,-52.91748046875,-47.607421875,-42.327880859375,-38.604736328125
0.8066,-115.05126953125,-109.954833984375,-103.69873046875,-88.56201171875,-62.8662109375,-53.22265625,-47.4853515625,-42.41943359375,-38.360595703125
0.8068000000000001,-114.80712890625,-109.466552734375,-103.57666015625,-88.7451171875,-63.04931640625,-53.28369140625,-47.18017578125,-42.29736328125,-38.238525390625
0.807,-114.80712890625,-109.86328125,-103.729248046875,-88.775634765625,-63.323974609375,-53.1005859375,-47.54638671875,-42.022705078125,-38.4521484375
0.8072,-115.1123046875,-109.4970703125,-103.45458984375,-88.9892578125,-63.201904296875,-53.009033203125,-47.36328125,-42.449951171875,-38.63525390625
0.8074,-114.990234375,-109.80224609375,-103.485107421875,-88.958740234375,-63.018798828125,-52.947998046875,-47.332763671875,-42.205810546875,-38.75732421875
0.8076,-114.715576171875,-109.68017578125,-103.240966796875,-88.714599609375,-63.140869140625,-53.28369140625,-47.8515625,-42.083740234375,-38.51318359375
0.8078000000000001,-114.68505859375,-109.527587890625,-103.21044921875,-88.5009765625,-63.079833984375,-53.3447265625,-47.54638671875,-42.083740234375,-38.330078125
0.808,-115.1123046875,-109.86328125,-103.69873046875,-88.5009765625,-63.018798828125,-53.22265625,-47.332763671875,-42.236328125,-38.2080078125
0.8082,-115.020751953125,-109.710693359375,-103.33251953125,-88.775634765625,-63.1103515625,-53.192138671875,-47.637939453125,-42.144775390625,-38.14697265625
0.8084,-114.80712890625,-109.405517578125,-103.33251953125,-88.9892578125,-63.079833984375,-53.1005859375,-47.66845703125,-42.05322265625,-38.604736328125
0.8086,-114.776611328125,-109.832763671875,-103.546142578125,-88.56201171875,-63.079833984375,-53.192138671875,-47.515869140625,-42.41943359375,-38.238525390625
0.8088000000000001,-114.6240234375,-109.92431640625,-103.33251953125,-88.80615234375,-63.140869140625,-52.764892578125,-47.332763671875,-42.17529296875,-38.57421875
0.809,-114.6240234375,-109.80224609375,-103.759765625,-88.531494140625,-63.1103515625,-53.03955078125,-47.30224609375,-42.05322265625,-38.665771484375
0.8092,-114.74609375,-109.527587890625,-103.485107421875,-88.653564453125,-63.018798828125,-52.825927734375,-47.576904296875,-42.54150390625,-38.330078125
0.8094,-115.081787109375,-109.771728515625,-103.240966796875,-88.7451171875,-62.744140625,-52.703857421875,-47.637939453125,-42.083740234375,-38.482666015625
0.8096,-114.92919921875,-109.893798828125,-103.485107421875,-89.019775390625,-62.530517578125,-52.764892578125,-47.8515625,-42.1142578125,-38.4521484375
0.8098000000000001,-115.05126953125,-109.92431640625,-103.57666015625,-89.111328125,-62.713623046875,-52.520751953125,-47.79052734375,-42.41943359375,-38.360595703125
0.81,-115.142822265625,-109.832763671875,-103.271484375,-88.623046875,-62.92724609375,-52.764892578125,-47.66845703125,-42.29736328125,-38.238525390625
0.8102,-115.05126953125,-109.649658203125,-103.33251953125,-89.202880859375,-63.262939453125,-52.520751953125,-47.66845703125,-41.961669921875,-38.726806640625
0.8104,-115.081787109375,-109.55810546875,-103.668212890625,-88.775634765625,-63.04931640625,-52.91748046875,-47.576904296875,-41.961669921875,-38.360595703125
0.8106,-115.203857421875,-109.710693359375,-103.57666015625,-88.836669921875,-63.04931640625,-52.947998046875,-47.393798828125,-42.236328125,-38.238525390625
0.8108000000000001,-115.1123046875,-109.68017578125,-103.33251953125,-88.623046875,-63.140869140625,-53.009033203125,-47.576904296875,-42.327880859375,-38.543701171875
0.811,-114.92919921875,-109.68017578125,-103.45458984375,-89.019775390625,-62.896728515625,-53.16162109375,-47.607421875,-42.17529296875,-38.6962890625
0.8112,-114.776611328125,-109.80224609375,-103.69873046875,-88.80615234375,-63.018798828125,-52.825927734375,-47.149658203125,-41.961669921875,-38.421630859375
0.8114,-114.44091796875,-109.832763671875,-103.668212890625,-88.80615234375,-63.1103515625,-52.764892578125,-47.79052734375,-41.961669921875,-38.2080078125
0.8116,-114.532470703125,-110.076904296875,-103.363037109375,-89.111328125,-63.079833984375,-52.91748046875,-47.821044921875,-41.8701171875,-38.2080078125
0.8118000000000001,-114.6240234375,-109.9853515625,-103.21044921875,-88.9892578125,-62.80517578125,-53.22265625,-47.882080078125,-42.266845703125,-38.421630859375
0.812,-114.593505859375,-109.832763671875,-103.302001953125,-88.653564453125,-62.8662109375,-53.314208984375,-47.7294921875,-42.327880859375,-38.4521484375
0.8122,-114.898681640625,-109.68017578125,-103.485107421875,-88.653564453125,-63.018798828125,-53.3447265625,-47.54638671875,-42.3583984375,-38.665771484375
0.8124,-114.80712890625,-109.527587890625,-103.790283203125,-89.111328125,-62.957763671875,-52.886962890625,-47.271728515625,-42.3583984375,-38.6962890625
0.8126,-115.1123046875,-109.68017578125,-103.851318359375,-89.05029296875,-63.079833984375,-53.16162109375,-47.332763671875,-41.717529296875,-38.6962890625
0.8128000000000001,-114.898681640625,-109.86328125,-103.729248046875,-88.9892578125,-63.201904296875,-52.764892578125,-47.515869140625,-42.3583984375,-38.4521484375
0.8130000000000001,-114.593505859375,-110.076904296875,-103.668212890625,-88.7451171875,-62.744140625,-52.978515625,-47.91259765625,-42.29736328125,-38.63525390625
0.8132,-114.654541015625,-110.076904296875,-103.759765625,-88.775634765625,-63.018798828125,-53.192138671875,-47.91259765625,-42.29736328125,-38.604736328125
0.8134,-115.081787109375,-109.9853515625,-103.6376953125,-88.897705078125,-63.17138671875,-53.131103515625,-47.515869140625,-42.05322265625,-38.63525390625
0.8136,-114.68505859375,-110.107421875,-103.729248046875,-89.080810546875,-62.92724609375,-53.009033203125,-47.4853515625,-41.961669921875,-38.604736328125
0.8138000000000001,-115.020751953125,-109.649658203125,-103.69873046875,-89.05029296875,-62.80517578125,-53.314208984375,-47.7294921875,-41.93115234375,-38.726806640625
0.8140000000000001,-114.654541015625,-110.107421875,-103.57666015625,-88.92822265625,-63.1103515625,-53.070068359375,-47.54638671875,-41.839599609375,-38.9404296875
0.8142,-115.081787109375,-109.893798828125,-103.45458984375,-88.8671875,-63.262939453125,-53.28369140625,-47.607421875,-42.083740234375,-38.87939453125
0.8144,-114.898681640625,-109.68017578125,-103.240966796875,-88.80615234375,-62.92724609375,-53.3447265625,-47.332763671875,-42.17529296875,-38.75732421875
0.8146,-114.68505859375,-109.832763671875,-103.271484375,-88.80615234375,-62.835693359375,-52.8564453125,-47.515869140625,-42.29736328125,-38.604736328125
0.8148000000000001,-114.959716796875,-109.86328125,-103.45458984375,-88.80615234375,-62.835693359375,-53.131103515625,-47.7294921875,-42.29736328125,-38.360595703125
0.8150000000000001,-114.92919921875,-109.4970703125,-103.668212890625,-88.80615234375,-63.262939453125,-53.28369140625,-47.607421875,-42.022705078125,-38.330078125
0.8152,-114.68505859375,-109.86328125,-103.515625,-88.836669921875,-63.29345703125,-53.009033203125,-47.698974609375,-42.236328125,-38.57421875
0.8154,-114.654541015625,-109.466552734375,-103.240966796875,-88.897705078125,-63.079833984375,-52.8564453125,-47.698974609375,-41.717529296875,-38.87939453125
